Elapsed time,192.168.5.50 Disks I/O,192.168.5.50 Network I/O
19:22:04.0,0.088,291897.0
19:22:05.0,0.328,396854.0
19:22:06.0,0.008,315856.0
19:22:07.0,-1.0,665988.0
19:22:08.0,-0.984,360626.0
19:22:09.0,-0.816,2922933.0
19:22:10.0,-0.728,265691.0
19:22:11.0,-0.792,4017988.0
19:22:12.0,-0.84,7130129.0
19:22:13.0,-0.184,328915.0
19:22:14.0,-1.0,270624.0
19:22:15.0,-1.0,1994177.0
19:22:16.0,-0.984,260435.0
19:22:17.0,-0.896,6062154.0
19:22:18.0,-0.968,3202271.0
19:22:19.0,-1.0,445372.0
19:22:20.0,-1.0,1015936.0
19:22:21.0,-0.976,1.6559644E7
19:22:22.0,-1.0,527129.0
19:22:23.0,-1.0,1.2646419E7
19:22:24.0,-0.671,4791334.0
19:22:25.0,-0.984,8129481.0
19:22:26.0,-1.0,783111.0
19:22:27.0,-1.0,8976261.0
19:22:28.0,-0.944,587238.0
19:22:29.0,-1.0,1.6884228E7
19:22:30.0,-0.976,729336.0
19:22:31.0,-1.0,1.3401164E7
19:22:32.0,-0.848,543511.0
19:22:33.0,-0.768,1.03052E7
19:22:34.0,-1.0,7273844.0
19:22:35.0,-1.0,706744.0
19:22:36.0,-0.992,9869537.0
19:22:37.0,-0.848,657156.0
19:22:38.0,-0.968,8174445.0
19:22:39.0,-1.0,9416198.0
19:22:40.0,-0.056,639732.0
19:22:41.0,-0.544,5820966.0
19:22:42.0,-1.0,526679.0
19:22:43.0,-0.4,387216.0
19:22:44.0,-0.976,1.2968275E7
19:22:45.0,-0.968,393395.0
19:22:46.0,0.407,1649820.0
19:22:47.0,-0.616,507823.0
19:22:48.0,-0.648,9266465.0
19:22:49.0,-0.864,5521497.0
19:22:50.0,-0.976,521779.0
19:22:51.0,-1.0,5320961.0
19:22:52.0,-1.0,461677.0
19:22:53.0,-0.96,510719.0
19:22:54.0,-1.0,697546.0
19:22:55.0,-0.976,584913.0
19:22:56.0,-0.472,2983854.0
19:22:57.0,-1.0,371153.0
19:22:58.0,-0.592,1.0879704E7
19:22:59.0,21.912,282435.0
19:23:00.0,-0.976,282706.0
19:23:01.0,-1.0,2064138.0
19:23:02.0,-1.0,307036.0
19:23:03.0,-1.0,6032913.0
19:23:04.0,2.096,3126420.0
19:23:05.0,-0.231,412011.0
19:23:06.0,-0.8,1665535.0
19:23:07.0,-1.0,1.5024033E7
19:23:08.0,-1.0,949691.0
19:23:09.0,-0.671,418536.0
19:23:10.0,-0.84,4490360.0
19:23:11.0,-0.92,1.2727239E7
19:23:12.0,-1.0,8011626.0
19:23:13.0,-0.944,609617.0
19:23:15.0,-1.0,8821790.0
19:23:16.0,-0.928,423922.0
19:23:17.0,-1.0,1.3197079E7
19:23:18.0,-1.0,562904.0
19:23:19.0,-0.736,1.6783535E7
19:23:20.0,-1.0,720650.0
19:23:21.0,-0.76,1.7057641E7
19:23:22.0,-0.432,623459.0
19:23:23.0,-0.992,1.5085678E7
